Year,CBSA,CO1-hr2ndMax,CO8-hr2ndMax,NO298th%ile,NO2AnnualMean,O3 1-hr2nd Max,O3 8-hr4th Max,SO299th %ile,SO2 24-hr2nd Max,SO2AnnualMean,PM2.598th %ile,PM2.5Wtd.Mean,PM10 24-hr2nd Max,PM10Annual Mean,Lead Max3-Mo. Avg
1995,Charleston WV,4.9,2.4,56,20,0.11,0.091,78,25,8,0,0,55,20,0
1995,Charleston-Mattoon IL,0,0,0,0,0,0,0,0,0,0,0,42,17,0
1995,Charleston-North Charleston SC,8.8,6.4,46,11,0.09,0.075,61,19,2,0,0,54,20,0
1995,Charlotte-Concord-Gastonia NC-SC,9.2,5.4,56,16,0.12,0.096,43,10,4,0,0,58,31,0
1995,Charlottesville VA,0,0,0,0,0,0,0,0,0,0,0,53,23,0
1995,Chattanooga TN-GA,0,0,0,0,0.11,0.094,0,0,0,0,0,59,32,0
1995,Chicago-Naperville-Elgin IL-IN-WI,8.2,5.1,89,32,0.14,0.11,151,39,9,0,0,157,39,0
1995,Chico CA,7.6,4.7,59,14,0.09,0.076,0,0,0,0,0,60,29,0
1995,Cincinnati OH-KY-IN,8.6,4,89,24,0.13,0.101,131,27,7,0,0,99,39,0
1995,Claremont-Lebanon NH-VT,0,0,0,0,0.09,0.074,40,13,3,0,0,0,0,0
1995,Clarksburg WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Clarksdale MS,0,0,0,0,0,0,0,0,0,0,0,46,18,0
1995,Clarksville TN-KY,11.1,2.2,0,10,0,0,57,25,6,0,0,0,0,0
1995,Clearlake CA,0,0,0,0,0.07,0.057,0,0,0,0,0,22,11,0
1995,Cleveland TN,0,0,47,15,0,0,158,32,9,0,0,48,25,0
1995,Cleveland-Elyria OH,21.8,8.2,85,27,0.12,0.104,162,50,11,0,0,173,52,0
1995,Clinton IA,0,0,0,0,0,0,84,22,4,0,0,88,34,0
1995,Coeur d'Alene ID,0,0,0,0,0,0,0,0,0,0,0,70,27,0
1995,Colorado Springs CO,12.4,5.5,62,23,0.08,0.061,57,21,4,0,0,72,27,0
1995,Columbia SC,5.8,4,0,12,0.1,0.081,87,14,2,0,0,96,37,0
1995,Columbus GA-AL,0,0,0,0,0.11,0.089,0,0,0,0,0,54,28,0
1995,Columbus OH,7.9,4.9,0,0,0.12,0.093,42,20,4,0,0,77,33,0
1995,Concord NH,0,0,0,0,0.08,0.067,228,42,4,0,0,0,0,0
1995,Corning NY,0,0,0,0,0,0,0,0,0,0,0,41,19,0
1995,Corpus Christi TX,0,0,0,0,0.13,0.089,96,22,2,0,0,52,26,0
1995,Cumberland MD-WV,0,0,0,0,0,0,32,15,4,0,0,56,27,0
1995,Dallas-Fort Worth-Arlington TX,8.9,5.9,68,19,0.15,0.111,13,4,0,0,0,81,35,0
1995,Davenport-Moline-Rock Island IA-IL,0,0,0,0,0.1,0.082,64,22,6,0,0,156,66,0
1995,Dayton OH,6.4,3.7,0,0,0.11,0.089,32,15,4,0,0,64,28,0
1995,Decatur AL,0,0,0,0,0.1,0.083,0,0,0,0,0,52,25,0
1995,Decatur IL,0,0,0,0,0.1,0.08,71,24,5,0,0,58,30,0
1995,Deltona-Daytona Beach-Ormond Beach FL,0,0,0,0,0.09,0.068,0,0,0,0,0,37,20,0
1995,Deming NM,0,0,0,0,0,0,0,0,0,0,0,48,21,0
1995,Denver-Aurora-Lakewood CO,16.4,9.5,81,35,0.1,0.08,100,19,5,0,0,97,33,0
1995,DeRidder LA,0,0,33,7,0.12,0.077,0,0,0,0,0,0,0,0
1995,Des Moines-West Des Moines IA,18,5.7,0,0,0.09,0.075,0,0,0,0,0,0,0,0
1995,Detroit-Warren-Dearborn MI,11.6,6.6,74,22,0.14,0.1,181,43,8,0,0,159,42,0
1995,Dickinson ND,0,0,0,0,0,0,18,6,1,0,0,30,12,0
1995,Dillon SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Dothan AL,0,0,0,0,0.09,0.069,0,0,0,0,0,56,28,0
1995,Dover DE,0,0,0,0,0.14,0.097,0,0,0,0,0,0,0,0
1995,Dubuque IA,0,0,0,0,0,0,139,27,5,0,0,0,0,0
1995,Duluth MN-WI,10.4,4.5,0,0,0,0,0,0,0,0,0,50,21,0
1995,Dunn NC,0,0,0,0,0,0,0,0,0,0,0,53,24,0
1995,Durango CO,0,0,28,5,0.07,0.062,0,0,0,0,0,0,0,0
1995,Durham-Chapel Hill NC,9.3,5.8,0,0,0.1,0.085,72,12,4,0,0,51,24,0
1995,Dyersburg TN,0,0,0,0,0.11,0.083,0,0,0,0,0,0,0,0
1995,Effingham IL,0,0,0,0,0.1,0.087,0,0,0,0,0,0,0,0
1995,El Centro CA,29.8,19.7,127,16,0.21,0.102,0,0,0,0,0,173,72,0
1995,El Dorado AR,0,0,0,0,0,0,101,28,5,0,0,52,26,0
1995,Elizabeth City NC,0,0,0,0,0.09,0.083,0,0,0,0,0,31,18,0
1995,Elizabethtown-Fort Knox KY,0,0,0,0,0.12,0.095,0,0,0,0,0,48,22,0
1995,Elkhart-Goshen IN,0,0,0,0,0.1,0.09,0,0,0,0,0,0,0,0
1995,Elmira NY,0,0,0,0,0.09,0.076,28,14,4,0,0,43,18,0
1995,El Paso TX,15,7.9,0,23,0.13,0.087,165,26,7,0,0,138,47,0
1995,Erie PA,5.6,3.2,56,15,0.11,0.088,124,50,9,0,0,0,0,0
1995,Escanaba MI,0,0,0,0,0,0,40,8,1,0,0,0,0,0
1995,Eugene OR,8.3,5.7,0,0,0,0,0,0,0,0,0,135,29,0
1995,Eureka-Arcata-Fortuna CA,0,0,0,0,0,0,0,0,0,0,0,47,20,0
1995,Evansville IN-KY,6.1,3.7,70,17,0.12,0.096,295,92,12,0,0,79,34,0
1995,Fairbanks AK,19.8,11.8,0,0,0,0,0,0,0,0,0,0,0,0
1995,Fairmont WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Farmington NM,5.4,2.7,0,0,0,0,228,45,13,0,0,27,12,0
1995,Fayetteville NC,7.2,5.4,0,0,0.1,0.087,0,0,0,0,0,38,23,0
1995,Fayetteville-Springdale-Rogers AR-MO,0,0,0,0,0,0,0,0,0,0,0,46,25,0
1995,Findlay OH,0,0,0,0,0,0,0,0,0,0,0,44,26,0
1995,Flagstaff AZ,0,0,0,0,0.08,0.069,0,0,0,0,0,0,0,0
1995,Flint MI,0,0,0,0,0.1,0.082,48,16,3,0,0,0,0,0
1995,Florence SC,0,0,0,0,0.09,0.072,0,0,0,0,0,0,0,0
1995,Florence-Muscle Shoals AL,0,0,0,0,0,0,0,0,0,0,0,49,23,0
1995,Fond du Lac WI,0,0,0,0,0.09,0.081,0,0,0,0,0,0,0,0
1995,Fort Collins CO,9.8,5.2,0,0,0.09,0.076,0,0,0,0,0,47,22,0
1995,Fort Madison-Keokuk IA-IL-MO,0,0,0,0,0,0,113,43,9,0,0,0,0,0
1995,Fort Smith AR-OK,0,0,0,0,0,0,0,0,0,0,0,56,26,0
1995,Fort Wayne IN,6.2,4.7,0,0,0.11,0.097,0,0,0,0,0,64,28,0
1995,Fremont OH,0,0,0,0,0,0,0,0,0,0,0,74,29,0
1995,Fresno CA,11.4,8.3,96,22,0.15,0.108,13,10,4,0,0,124,49,0
1995,Gadsden AL,0,0,0,0,0,0,0,0,0,0,0,60,30,0
1995,Gaffney SC,0,0,0,0,0.11,0.084,0,0,0,0,0,0,0,0
1995,Gainesville FL,0,0,0,0,0,0,0,0,0,0,0,37,20,0
1995,Gallup NM,0,0,0,0,0,0,0,0,0,0,0,35,17,0
1995,Gardnerville Ranchos NV,4.2,2.5,43,10,0.08,0.065,0,0,0,0,0,72,23,0
1995,Georgetown SC,0,0,0,0,0,0,0,0,0,0,0,85,34,0
1995,Gillette WY,0,0,0,0,0,0,0,0,0,0,0,112,25,0
1995,Glens Falls NY,0,0,0,0,0,0,25,11,3,0,0,39,18,0
1995,Glenwood Springs CO,0,0,0,0,0,0,0,0,0,0,0,83,23,0
1995,Goldsboro NC,0,0,0,0,0,0,0,0,0,0,0,34,20,0
1995,Grand Forks ND-MN,0,0,0,0,0,0,0,0,0,0,0,40,17,0
1995,Grand Junction CO,8.7,5.4,0,0,0,0,0,0,0,0,0,48,21,0
1995,Grand Rapids-Wyoming MI,7,4.6,0,0,0.12,0.098,26,11,2,0,0,54,23,0
1995,Grants Pass OR,9.4,6.3,0,0,0,0,0,0,0,0,0,0,0,0
1995,Great Falls MT,13.7,6.2,0,0,0,0,70,20,3,0,0,0,0,0
1995,Greeley CO,9.6,5.3,0,0,0.09,0.072,0,0,0,0,0,0,0,0
1995,Green Bay WI,0,0,0,0,0.12,0.096,74,17,4,0,0,0,0,0
1995,Greensboro-High Point NC,6.6,5.8,0,0,0.11,0.089,0,0,0,0,0,57,26,0
1995,Greenville NC,0,0,0,0,0.1,0.082,0,0,0,0,0,35,19,0
1995,Greenville-Anderson-Mauldin SC,7.2,5.3,0,17,0.11,0.093,0,0,0,0,0,94,37,0
1995,Greenwood SC,0,0,0,0,0.1,0.082,0,0,0,0,0,0,0,0
1995,Guayama PR,0,0,0,0,0,0,0,0,0,0,0,68,26,0
1995,Gulfport-Biloxi-Pascagoula MS,0,0,0,0,0.11,0.087,166,24,3,0,0,35,19,0
1995,Hagerstown-Martinsburg MD-WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Hailey ID,0,0,0,0,0,0,0,0,0,0,0,38,19,0
1995,Hanford-Corcoran CA,0,0,77,15,0.1,0.08,0,0,0,0,0,169,54,0
1995,Hannibal MO,0,0,0,0,0,0,0,0,0,0,0,51,20,0
1995,Harrisburg-Carlisle PA,5.5,2.6,65,20,0.11,0.09,95,20,5,0,0,66,21,0
1995,Harrison AR,0,0,0,0,0.08,0.072,0,0,0,0,0,0,0,0
1995,Hartford-West Hartford-East Hartford CT,13.6,7,59,17,0.15,0.102,37,23,5,0,0,45,20,0
1995,Helena MT,0,0,0,0,0,0,294,80,11,0,0,90,24,0
1995,Helena-West Helena AR,0,0,0,0,0,0,0,0,0,0,0,51,25,0
1995,Hermiston-Pendleton OR,0,0,0,0,0,0,0,0,0,0,0,72,28,0
1995,Hickory-Lenoir-Morganton NC,0,0,0,0,0.1,0.079,0,0,0,0,0,51,23,0
1995,Hilo HI,0,0,0,0,0,0,0,177,25,0,0,0,0,0
1995,Hobbs NM,0,0,0,0,0,0,0,0,0,0,0,51,17,0
1995,Holland MI,0,0,0,0,0.15,0.11,0,0,0,0,0,0,0,0
1995,Homosassa Springs FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Hot Springs AR,0,0,0,0,0,0,0,0,0,0,0,53,24,0
1995,Houma-Thibodaux LA,0,0,0,0,0.14,0.101,0,0,0,0,0,0,0,0
1995,Houston-The Woodlands-Sugar Land TX,11.1,5.2,76,25,0.2,0.14,231,89,6,0,0,92,43,0
1995,Huntington-Ashland WV-KY-OH,5.2,3.8,66,16,0.12,0.092,205,58,12,0,0,79,38,0
1995,Huntsville AL,4.7,3.6,0,0,0.1,0.084,0,0,0,0,0,61,23,0
1995,Idaho Falls ID,0,0,0,0,0.06,0.057,0,0,0,0,0,51,24,0
1995,Indianapolis-Carmel-Anderson IN,6.7,4.2,71,20,0.13,0.099,133,42,8,0,0,79,38,0
1995,Iron Mountain MI-WI,0,0,0,0,0.08,0.065,0,0,0,0,0,0,0,0
1995,Jackson MS,8,4.4,0,0,0.09,0.077,27,7,2,0,0,67,23,0
1995,Jackson WY-ID,0,0,0,0,0.07,0.059,0,0,0,0,0,77,27,0
1995,Jacksonville FL,7,4.6,0,16,0.12,0.08,312,57,5,0,0,61,29,0
1995,Jacksonville NC,0,0,0,0,0,0,0,0,0,0,0,38,20,0
1995,Jamestown-Dunkirk-Fredonia NY,0,0,0,0,0.1,0.089,78,23,5,0,0,48,17,0
1995,Janesville-Beloit WI,0,0,0,0,0.1,0.087,0,0,0,0,0,0,0,0
1995,Johnson City TN,0,0,0,0,0,0,0,0,0,0,0,56,26,0
1995,Johnstown PA,5.4,3.5,52,15,0.1,0.09,102,42,12,0,0,61,27,0
1995,Jonesboro AR,0,0,0,0,0,0,0,0,0,0,0,69,28,0
1995,Juneau AK,0,0,0,0,0,0,0,0,0,0,0,88,19,0
1995,Kalamazoo-Portage MI,2.6,1.7,54,14,0.11,0.093,31,16,4,0,0,52,19,0
1995,Kalispell MT,9.2,6.5,0,0,0.07,0.052,0,0,0,0,0,77,32,0
1995,Kansas City MO-KS,8,4.7,64,20,0.13,0.099,82,23,5,0,0,104,39,0
1995,Kapaa HI,0,0,0,0,0,0,0,0,0,0,0,34,17,0
1995,Kearney NE,0,0,0,0,0,0,0,0,0,0,0,83,28,0
1995,Keene NH,0,0,0,0,0.08,0.071,57,26,5,0,0,0,0,0
1995,Kennewick-Richland WA,0,0,0,0,0,0,0,0,0,0,0,64,18,0
1995,Killeen-Temple TX,0,0,0,0,0,0,0,0,0,0,0,42,18,0
1995,Kingsport-Bristol-Bristol TN-VA,5.6,3.1,66,18,0.11,0.092,193,38,10,0,0,59,30,0
1995,Kingston NY,0,0,0,0,0.09,0.084,17,10,2,0,0,47,21,0
1995,Klamath Falls OR,8.3,4.1,0,0,0,0,0,0,0,0,0,66,24,0
1995,Knoxville TN,6.8,4.1,0,0,0.12,0.096,144,53,10,0,0,66,37,0
1995,Lafayette LA,0,0,0,0,0.11,0.09,0,0,0,0,0,47,21,0
1995,Lafayette-West Lafayette IN,2,1.4,0,0,0.1,0.084,0,0,0,0,0,0,0,0
1995,Lake Charles LA,0,0,34,6,0.11,0.088,47,18,5,0,0,54,23,0
1995,Lakeland-Winter Haven FL,0,0,0,0,0.09,0.074,0,0,0,0,0,40,21,0
1995,Lancaster PA,4.4,2.4,60,16,0.12,0.102,48,18,6,0,0,73,33,0
1995,Lansing-East Lansing MI,0,0,0,0,0.1,0.088,0,0,0,0,0,0,0,0
1995,Laramie WY,0,0,0,0,0,0,0,0,0,0,0,50,20,0
1995,Las Cruces NM,6.3,4.4,0,0,0.14,0.084,188,36,6,0,0,271,57,0
1995,Las Vegas-Henderson-Paradise NV,12.1,9.2,0,27,0.09,0.076,0,0,0,0,0,270,46,0
1995,Laurel MS,0,0,0,0,0,0,0,0,0,0,0,46,22,0
1995,Lawton OK,6.4,3.1,44,8,0.09,0.079,0,0,0,0,0,51,25,0
1995,Lewiston ID-WA,10.5,6.3,0,0,0,0,0,0,0,0,0,65,30,0
1995,Lewiston-Auburn ME,0,0,0,0,0,0,60,20,4,0,0,46,20,0
1995,Lexington NE,0,0,0,0,0,0,0,0,0,0,0,85,28,0
1995,Lexington-Fayette KY,6.4,3,70,17,0.11,0.089,54,16,6,0,0,62,23,0
1995,Lima OH,0,0,0,0,0.11,0.092,27,15,3,0,0,47,28,0
1995,Lincoln NE,10.2,6.2,0,0,0.07,0.06,0,0,0,0,0,54,25,0
1995,Little Rock-North Little Rock-Conway AR,7.3,3.7,54,11,0.11,0.086,24,8,2,0,0,67,34,0
1995,Logan UT-ID,7.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0
1995,London KY,0,0,0,0,0,0,0,0,0,0,0,71,27,0
1995,Longview TX,0,0,0,0,0.15,0.102,0,0,0,0,0,0,0,0
1995,Longview WA,0,0,0,0,0,0,0,0,0,0,0,46,22,0
1995,Los Angeles-Long Beach-Anaheim CA,16.5,11.6,181,46,0.21,0.147,49,12,4,0,0,150,50,0
1995,Louisville/Jefferson County KY-IN,8.6,6.1,67,22,0.13,0.1,161,39,14,0,0,70,33,0
1995,Lubbock TX,0,0,0,0,0,0,0,0,0,0,0,121,22,0
1995,Ludington MI,0,0,0,0,0.13,0.11,0,0,0,0,0,0,0,0
1995,Lumberton NC,0,0,0,0,0,0,0,0,0,0,0,44,22,0
1995,Lynchburg VA,0,0,0,0,0,0,0,0,0,0,0,54,24,0
1995,Macon GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Madera CA,0,0,0,0,0.11,0.095,0,0,0,0,0,100,41,0
1995,Madison IN,0,0,0,0,0,0,106,27,5,0,0,0,0,0
1995,Madison WI,7.1,4.6,0,0,0.11,0.088,79,18,3,0,0,55,23,0
1995,Manchester-Nashua NH,16,7.6,49,14,0.11,0.088,73,31,6,0,0,0,0,0
1995,Manitowoc WI,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0
1995,Mansfield OH,0,0,0,0,0,0,0,0,0,0,0,61,25,0
1995,Marietta OH,0,0,0,0,0.11,0.098,0,0,0,0,0,0,0,0
1995,Marion NC,0,0,0,0,0,0,0,0,0,0,0,52,28,0
1995,Marquette MI,0,0,0,0,0,0,0,0,0,0,0,42,14,0
1995,Martinsville VA,0,0,0,0,0.09,0.081,0,0,0,0,0,56,22,0
1995,Mason City IA,0,0,0,0,0,0,0,0,0,0,0,135,37,0
1995,Mayfield KY,0,0,0,0,0.09,0.07,0,0,0,0,0,0,0,0
1995,Medford OR,10.9,6,0,0,0,0,0,0,0,0,0,76,33,0
1995,Memphis TN-MS-AR,8.5,6.6,80,27,0.14,0.101,89,19,5,0,0,71,30,0
1995,Merced CA,0,0,58,12,0.13,0.107,0,0,0,0,0,89,39,0
1995,Meridian MS,0,0,0,0,0.09,0.074,0,0,0,0,0,0,0,0
1995,Mexico MO,0,0,0,0,0,0,0,0,0,0,0,58,22,0
1995,Miami-Fort Lauderdale-West Palm Beach FL,12.2,6.7,55,15,0.11,0.078,128,19,2,0,0,48,20,0
1995,Michigan City-La Porte IN,0,0,0,0,0.15,0.114,49,20,4,0,0,0,0,0
1995,Middlesborough KY,7.6,4.2,0,0,0.09,0.078,0,0,0,0,0,65,31,0
1995,Milledgeville GA,0,0,0,0,0,0,78,13,2,0,0,0,0,0
1995,Milwaukee-Waukesha-West Allis WI,6.8,3.9,62,17,0.13,0.11,103,25,4,0,0,72,28,0
1995,Minneapolis-St. Paul-Bloomington MN-WI,17.1,7.4,222,24,0.11,0.085,88,37,5,0,0,60,25,0
1995,Missoula MT,8.5,6.6,0,0,0,0,0,0,0,0,0,81,29,0
1995,Mobile AL,0,0,0,0,0.11,0.079,0,0,0,0,0,67,34,0
1995,Modesto CA,9.5,5.4,79,22,0.13,0.103,0,0,0,0,0,100,42,0
1995,Monroe LA,0,0,0,0,0.1,0.081,14,7,2,0,0,111,38,0
1995,Monroe MI,0,0,0,0,0,0,0,0,0,0,0,55,25,0
1995,Montgomery AL,1.5,1,0,0,0.1,0.087,0,0,0,0,0,56,26,0
1995,Morgan City LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Morgantown WV,0,0,0,0,0,0,148,41,9,0,0,0,0,0
1995,Morristown TN,0,0,0,0,0.12,0.099,0,0,0,0,0,0,0,0
1995,Mount Vernon OH,0,0,0,0,0.1,0.089,0,0,0,0,0,0,0,0
1995,Mount Vernon-Anacortes WA,0,0,0,0,0,0,99,28,8,0,0,0,0,0
1995,Muncie IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Muscatine IA,0,0,0,0,0,0,342,123,12,0,0,0,0,0
1995,Muskegon MI,0,0,0,0,0.14,0.117,0,0,0,0,0,0,0,0
1995,Muskogee OK,0,0,0,0,0,0,76,19,4,0,0,74,34,0
1995,Napa CA,6.3,3.3,48,14,0.11,0.081,0,0,0,0,0,45,20,0
1995,Naples-Immokalee-Marco Island FL,0,0,0,0,0,0,0,0,0,0,0,34,16,0
1995,Nashville-Davidson--Murfreesboro--Franklin TN,8.5,7.3,55,14,0.12,0.1,75,20,5,0,0,70,36,0
1995,Natchez MS-LA,0,0,0,0,0.09,0.074,0,0,0,0,0,0,0,0
1995,New Castle PA,6.1,4.3,65,19,0.1,0.083,92,32,7,0,0,104,43,0
1995,New Haven-Milford CT,5.5,3.7,79,25,0.17,0.117,69,38,8,0,0,76,32,0
1995,New Orleans-Metairie LA,8,4,68,21,0.13,0.093,77,22,7,0,0,66,29,0
1995,New Philadelphia-Dover OH,0,0,0,0,0,0,137,50,10,0,0,0,0,0
1995,New York-Newark-Jersey City NY-NJ-PA,12.7,8.1,103,42,0.15,0.117,89,53,15,0,0,93,50,0
1995,Niles-Benton Harbor MI,0,0,0,0,0.12,0.098,0,0,0,0,0,0,0,0
1995,North Port-Sarasota-Bradenton FL,8.5,5.9,0,0,0.1,0.077,53,12,2,0,0,59,26,0
1995,Norwich-New London CT,0,0,0,0,0.14,0.101,59,17,5,0,0,47,18,0
1995,Ogden-Clearfield UT,12.3,6.7,66,24,0.12,0.083,38,11,3,0,0,93,26,0
1995,Oklahoma City OK,11.9,7.3,60,14,0.12,0.089,10,6,2,0,0,76,27,0
1995,Olympia-Tumwater WA,10.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1995,Omaha-Council Bluffs NE-IA,10.3,7.5,0,0,0.09,0.075,107,42,3,0,0,115,34,0
1995,Orlando-Kissimmee-Sanford FL,15.5,3.9,52,10,0.1,0.079,25,6,1,0,0,41,24,0
1995,Oshkosh-Neenah WI,0,0,0,0,0.1,0.085,0,0,0,0,0,0,0,0
1995,Ottawa-Peru IL,0,0,0,0,0,0,0,0,0,0,0,107,31,0
1995,Owensboro KY,8.8,4.2,55,13,0.12,0.095,128,28,7,0,0,79,29,0
1995,Oxford NC,0.8,0.6,0,0,0.11,0.089,0,0,0,0,0,48,20,0
1995,Oxnard-Thousand Oaks-Ventura CA,7.5,3.9,93,24,0.16,0.123,6,3,1,0,0,73,31,0
1995,Paducah KY-IL,5.9,2.6,53,12,0.11,0.086,85,24,5,0,0,60,28,0
1995,Palatka FL,0,0,0,0,0,0,104,23,3,0,0,39,21,0
1995,Palm Bay-Melbourne-Titusville FL,0,0,0,0,0.08,0.067,0,0,0,0,0,30,16,0
1995,Panama City FL,0,0,0,0,0,0,0,0,0,0,0,57,23,0
1995,Parkersburg-Vienna WV,0,0,0,0,0.12,0.095,232,41,10,0,0,0,0,0
1995,Payson AZ,0,0,0,0,0,0,0,0,0,0,0,90,35,0
1995,Pensacola-Ferry Pass-Brent FL,0,0,0,0,0.12,0.086,99,26,3,0,0,54,23,0
1995,Peoria IL,8.3,5.6,0,0,0.1,0.086,335,109,8,0,0,52,23,0
1995,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,10,5.6,100,32,0.15,0.115,180,43,13,0,0,295,75,0
1995,Phoenix-Mesa-Scottsdale AZ,13,9.9,89,33,0.13,0.092,16,8,2,0,0,88,43,0
1995,Pine Bluff AR,0,0,0,0,0,0,0,0,0,0,0,62,27,0
1995,Pittsburgh PA,8.3,5.9,92,32,0.14,0.115,291,85,17,0,0,131,38,0
1995,Pittsfield MA,0,0,0,0,0.09,0.072,0,0,0,0,0,0,0,0
1995,Pocatello ID,0,0,0,14,0,0,113,36,6,0,0,91,27,0
1995,Ponca City OK,0,0,0,0,0,0,82,23,3,0,0,0,0,0
1995,Ponce PR,0,0,0,0,0,0,0,0,0,0,0,57,24,0
1995,Port Angeles WA,0,0,0,0,0.07,0.049,242,87,11,0,0,39,20,0
1995,Port Clinton OH,0,0,0,0,0,0,0,0,0,0,0,45,25,0
1995,Portland-South Portland ME,0,0,0,0,0.14,0.103,45,22,6,0,0,86,34,0
1995,Portland-Vancouver-Hillsboro OR-WA,11.2,6.6,0,0,0.11,0.062,0,0,0,0,0,58,28,0
1995,Portsmouth OH,0.8,0.5,0,8,0,0,41,22,4,0,0,65,29,0
1995,Pottsville PA,5.3,1.8,0,0,0,0,56,32,6,0,0,0,0,0
1995,Prescott AZ,0,0,0,0,0,0,0,0,0,0,0,29,17,0
1995,Providence-Warwick RI-MA,10.2,7,59,22,0.14,0.107,95,28,7,0,0,76,31,0
1995,Provo-Orem UT,13.9,7.1,59,23,0.1,0.074,0,0,0,0,0,103,32,0
1995,Quincy IL-MO,0,0,0,0,0.09,0.074,160,31,4,0,0,60,23,0
1995,Racine WI,5.7,4.3,0,0,0.11,0.096,0,0,0,0,0,0,0,0
1995,Raleigh NC,11.9,6.6,0,0,0.11,0.087,0,0,0,0,0,45,23,0
1995,Rapid City SD,0,0,0,0,0,0,0,0,0,0,0,108,39,0
1995,Reading PA,6.3,3.9,68,21,0.12,0.095,97,33,9,0,0,54,26,0
1995,Red Bluff CA,0,0,0,0,0.11,0.091,0,0,0,0,0,0,0,0
1995,Redding CA,0,0,0,0,0.09,0.073,0,0,0,0,0,51,25,0
1995,Reno NV,9.9,6,0,0,0.08,0.07,0,0,0,0,0,94,47,0
1995,Rexburg ID,0,0,0,0,0,0,0,0,0,0,0,72,23,0
1995,Richmond IN,0,0,0,0,0,0,135,35,10,0,0,0,0,0
1995,Richmond VA,6.1,2.8,74,22,0.12,0.093,83,23,5,0,0,55,26,0
1995,Richmond-Berea KY,0,0,0,0,0,0,0,0,0,0,0,68,29,0
1995,Riverside-San Bernardino-Ontario CA,9,5.9,159,46,0.23,0.166,13,6,1,0,0,236,61,0
1995,Riverton WY,0,0,0,0,0,0,0,0,0,0,0,94,29,0
1995,Roanoke VA,8.6,5.2,55,13,0.09,0.079,23,10,3,0,0,88,41,0
1995,Roanoke Rapids NC,0,0,0,0,0.1,0.084,0,0,0,0,0,51,24,0
1995,Rochester MN,6.7,4,0,0,0,0,0,0,0,0,0,0,0,0
1995,Rochester NY,7,3.4,0,0,0.11,0.096,166,49,11,0,0,53,23,0
1995,Rockford IL,8,4.5,0,0,0.1,0.086,0,0,0,0,0,45,19,0
1995,Rockland ME,0,0,0,0,0.12,0.09,0,0,0,0,0,55,15,0
1995,Rock Springs WY,0,0,0,0,0,0,0,0,0,0,0,82,22,0
1995,Rocky Mount NC,0,0,0,0,0,0,0,0,0,0,0,48,23,0
1995,Rome GA,0,0,0,0,0,0,72,14,2,0,0,0,0,0
1995,Russellville AR,0,0,0,0,0,0,0,0,0,0,0,48,24,0
1995,Rutland VT,7.5,4.6,50,13,0,0,62,28,5,0,0,45,21,0
1995,Sacramento--Roseville--Arden-Arcade CA,9.6,6.5,83,22,0.15,0.111,0,0,0,0,0,80,32,0
1995,Safford AZ,0,0,0,0,0,0,0,0,0,0,0,87,33,0
1995,St. Cloud MN,7.7,4.4,0,0,0,0,0,0,0,0,0,0,0,0
1995,St. George UT,4.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0
1995,St. Joseph MO-KS,0,0,0,0,0,0,224,43,4,0,0,101,33,0
1995,St. Louis MO-IL,9.8,5,72,26,0.14,0.112,366,83,12,0,0,106,46,0
1995,Salem OH,0,0,70,20,0,0,121,40,12,0,0,88,36,0
1995,Salem OR,9.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1995,Salinas CA,3,1.7,0,11,0.08,0.064,0,0,0,0,0,47,21,0
1995,Salisbury MD-DE,0,0,0,0,0.11,0.091,0,0,0,0,0,62,28,0
1995,Salt Lake City UT,11.3,5.5,0,0,0.12,0.086,236,34,4,0,0,129,45,0
1995,San Antonio-New Braunfels TX,9.1,4.3,0,0,0.12,0.095,0,0,0,0,0,42,22,0
1995,San Diego-Carlsbad CA,9.9,5.5,111,26,0.14,0.107,61,15,4,0,0,118,48,0
1995,Sandpoint ID,0,0,0,0,0,0,0,0,0,0,0,79,26,0
1995,San Francisco-Oakland-Hayward CA,9.3,5,69,21,0.15,0.099,32,7,2,0,0,71,24,0
1995,San Jose-Sunnyvale-Santa Clara CA,8.3,5.8,87,27,0.14,0.099,0,0,0,0,0,62,25,0
1995,San Juan-Carolina-Caguas PR,9.3,6.4,0,0,0,0,0,0,0,0,0,106,32,0
1995,San Luis Obispo-Paso Robles-Arroyo Grande CA,5.7,2.4,49,13,0.1,0.078,25,4,1,0,0,97,23,0
1995,Santa Cruz-Watsonville CA,1.1,0.8,0,5,0.09,0.065,36,8,1,0,0,85,36,0
